,names,speed,lattitude,Longitude,fc,le,qd,cn,ff,jf,sp,ty
2949,Kashmir Nagar Road,21.0,"[30.91615, 30.91628]","[75.87137, 75.87096]",4,0.23786,+,0.7,28.0,3.33333,21.0,TR
2950,Kashmir Nagar Road,21.0,"[30.91628, 30.91631]","[75.87096, 75.87084]",4,0.23786,+,0.7,28.0,3.33333,21.0,TR
2951,Kashmir Nagar Road,21.0,"[30.91631, 30.91642]","[75.87084, 75.8704]",4,0.23786,+,0.7,28.0,3.33333,21.0,TR
2952,Kashmir Nagar Road,21.0,"[30.91642, 30.91647]","[75.8704, 75.87019]",4,0.23786,+,0.7,28.0,3.33333,21.0,TR
2953,Kashmir Nagar Road,21.0,"[30.91647, 30.91652]","[75.87019, 75.86989]",4,0.23786,+,0.7,28.0,3.33333,21.0,TR
2954,Gaushala Road,12.25,"[30.91652, 30.9165, 30.91661]","[75.86989, 75.86985, 75.86944]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2955,Gaushala Road,12.25,"[30.91661, 30.91665]","[75.86944, 75.86942]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2956,Gaushala Road,12.25,"[30.91665, 30.91695]","[75.86942, 75.8687]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2957,Gaushala Road,12.25,"[30.91695, 30.91702]","[75.8687, 75.86852]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2958,Gaushala Road,12.25,"[30.91702, 30.91711]","[75.86852, 75.86833]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2959,Gaushala Road,12.25,"[30.91711, 30.91726]","[75.86833, 75.86796]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2960,Gaushala Road,12.25,"[30.91726, 30.91737]","[75.86796, 75.86762]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2961,Gaushala Road,12.25,"[30.91737, 30.91743]","[75.86762, 75.86747]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2962,Gaushala Road,12.25,"[30.91743, 30.91749]","[75.86747, 75.86733]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2963,Gaushala Road,12.25,"[30.91749, 30.9176]","[75.86733, 75.8671]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2964,Gaushala Road,12.25,"[30.9176, 30.91773]","[75.8671, 75.86688]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2965,Gaushala Road,12.25,"[30.91773, 30.91777, 30.9178, 30.91781]","[75.86688, 75.86681, 75.8667, 75.86664]",4,0.3464,+,0.71,21.0,3.64828,12.25,TR
2966,Gaushala Road,9.46,"[30.91781, 30.9178, 30.91777, 30.91773]","[75.86664, 75.8667, 75.86681, 75.86688]",4,0.02489,-,0.75,19.0,2.71828,9.46,TR
2967,Kashmir Nagar Road,13.8,"[30.91773, 30.9176]","[75.86688, 75.8671]",4,0.31973,-,0.75,21.0,2.66951,13.8,TR
2968,Kashmir Nagar Road,13.8,"[30.9176, 30.91749]","[75.8671, 75.86733]",4,0.31973,-,0.75,21.0,2.66951,13.8,TR
2969,Kashmir Nagar Road,13.8,"[30.91749, 30.91743]","[75.86733, 75.86747]",4,0.31973,-,0.75,21.0,2.66951,13.8,TR
2970,Kashmir Nagar Road,13.8,"[30.91743, 30.91737]","[75.86747, 75.86762]",4,0.31973,-,0.75,21.0,2.66951,13.8,TR
2971,Kashmir Nagar Road,13.8,"[30.91737, 30.91726]","[75.86762, 75.86796]",4,0.31973,-,0.75,21.0,2.66951,13.8,TR
2972,Kashmir Nagar Road,13.8,"[30.91726, 30.91711]","[75.86796, 75.86833]",4,0.31973,-,0.75,21.0,2.66951,13.8,TR
2973,Kashmir Nagar Road,13.8,"[30.91711, 30.91702]","[75.86833, 75.86852]",4,0.31973,-,0.75,21.0,2.66951,13.8,TR
2974,Kashmir Nagar Road,13.8,"[30.91702, 30.91695]","[75.86852, 75.8687]",4,0.31973,-,0.75,21.0,2.66951,13.8,TR
2975,Kashmir Nagar Road,13.8,"[30.91695, 30.91665]","[75.8687, 75.86942]",4,0.31973,-,0.75,21.0,2.66951,13.8,TR
2976,Kashmir Nagar Road,13.8,"[30.91665, 30.91666, 30.91655, 30.91652]","[75.86942, 75.86947, 75.86986, 75.86989]",4,0.31973,-,0.75,21.0,2.66951,13.8,TR
2977,Kashmir Nagar Chowk,15.91,"[30.91652, 30.91647]","[75.86989, 75.87019]",4,0.23786,-,0.75,27.0,3.99677,15.91,TR
2978,Kashmir Nagar Chowk,15.91,"[30.91647, 30.91642]","[75.87019, 75.8704]",4,0.23786,-,0.75,27.0,3.99677,15.91,TR
2979,Kashmir Nagar Chowk,15.91,"[30.91642, 30.91631]","[75.8704, 75.87084]",4,0.23786,-,0.75,27.0,3.99677,15.91,TR
2980,Kashmir Nagar Chowk,15.91,"[30.91631, 30.91628]","[75.87084, 75.87096]",4,0.23786,-,0.75,27.0,3.99677,15.91,TR
2981,Kashmir Nagar Chowk,15.91,"[30.91628, 30.91615]","[75.87096, 75.87137]",4,0.23786,-,0.75,27.0,3.99677,15.91,TR
2982,Kashmir Nagar Chowk,15.91,"[30.91615, 30.91611]","[75.87137, 75.87151]",4,0.23786,-,0.75,27.0,3.99677,15.91,TR
2983,Kashmir Nagar Chowk,15.91,"[30.91611, 30.91601]","[75.87151, 75.87179]",4,0.23786,-,0.75,27.0,3.99677,15.91,TR
2984,Kashmir Nagar Chowk,15.91,"[30.91601, 30.91593]","[75.87179, 75.87197]",4,0.23786,-,0.75,27.0,3.99677,15.91,TR
2985,Kashmir Nagar Chowk,15.91,"[30.91593, 30.91588]","[75.87197, 75.87206]",4,0.23786,-,0.75,27.0,3.99677,15.91,TR
2986,Kashmir Nagar Chowk,15.91,"[30.91588, 30.9158]","[75.87206, 75.87222]",4,0.23786,-,0.75,27.0,3.99677,15.91,TR
2987,AH1/G T Road/Jalandhar Bypass,18.4,"[30.9158, 30.91587]","[75.87222, 75.87247]",4,0.44724,-,0.75,29.0,3.49343,18.4,TR
2988,AH1/G T Road/Jalandhar Bypass,18.4,"[30.91587, 30.91595]","[75.87247, 75.87281]",4,0.44724,-,0.75,29.0,3.49343,18.4,TR
2989,AH1/G T Road/Jalandhar Bypass,18.4,"[30.91595, 30.91601]","[75.87281, 75.87309]",4,0.44724,-,0.75,29.0,3.49343,18.4,TR
2990,AH1/G T Road/Jalandhar Bypass,18.4,"[30.91601, 30.91603]","[75.87309, 75.87321]",4,0.44724,-,0.75,29.0,3.49343,18.4,TR
2991,AH1/G T Road/Jalandhar Bypass,18.4,"[30.91603, 30.91618]","[75.87321, 75.87409]",4,0.44724,-,0.75,29.0,3.49343,18.4,TR
2992,AH1/G T Road/Jalandhar Bypass,18.4,"[30.91618, 30.91621]","[75.87409, 75.87431]",4,0.44724,-,0.75,29.0,3.49343,18.4,TR
2993,AH1/G T Road/Jalandhar Bypass,18.4,"[30.91621, 30.9163]","[75.87431, 75.87484]",4,0.44724,-,0.75,29.0,3.49343,18.4,TR
2994,AH1/G T Road/Jalandhar Bypass,18.4,"[30.9163, 30.91638]","[75.87484, 75.87526]",4,0.44724,-,0.75,29.0,3.49343,18.4,TR
2995,AH1/G T Road/Jalandhar Bypass,18.4,"[30.91638, 30.91645]","[75.87526, 75.87558]",4,0.44724,-,0.75,29.0,3.49343,18.4,TR
2996,AH1/G T Road/Jalandhar Bypass,18.4,"[30.91645, 30.91654]","[75.87558, 75.87621]",4,0.44724,-,0.75,29.0,3.49343,18.4,TR
2997,AH1/G T Road/Jalandhar Bypass,18.4,"[30.91654, 30.9166]","[75.87621, 75.8768]",4,0.44724,-,0.75,29.0,3.49343,18.4,TR
2998,Tajpur Road,24.86,"[30.90644, 30.9065]","[75.90326, 75.90312]",4,0.02855,+,0.71,21.0,0.0,24.86,TR
2999,Tajpur Road,24.86,"[30.9065, 30.90655]","[75.90312, 75.90299]",4,0.02855,+,0.71,21.0,0.0,24.86,TR
3000,Vardhman Road/Tajpur Road,23.22,"[30.90655, 30.90731]","[75.90299, 75.9013]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3001,Vardhman Road/Tajpur Road,23.22,"[30.90731, 30.90751]","[75.9013, 75.90082]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3002,Vardhman Road/Tajpur Road,23.22,"[30.90751, 30.90771]","[75.90082, 75.90035]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3003,Vardhman Road/Tajpur Road,23.22,"[30.90771, 30.90783]","[75.90035, 75.90011]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3004,Vardhman Road/Tajpur Road,23.22,"[30.90783, 30.9079, 30.90796, 30.90807]","[75.90011, 75.89998, 75.89989, 75.89975]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3005,Vardhman Road/Tajpur Road,23.22,"[30.90807, 30.90843]","[75.89975, 75.89933]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3006,Vardhman Road/Tajpur Road,23.22,"[30.90843, 30.90887, 30.90897]","[75.89933, 75.8988, 75.89868]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3007,Vardhman Road/Tajpur Road,23.22,"[30.90897, 30.90923]","[75.89868, 75.89836]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3008,Vardhman Road/Tajpur Road,23.22,"[30.90923, 30.90933, 30.90952]","[75.89836, 75.89819, 75.89778]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3009,Vardhman Road/Tajpur Road,23.22,"[30.90952, 30.9097]","[75.89778, 75.89736]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3010,Vardhman Road/Tajpur Road,23.22,"[30.9097, 30.90989]","[75.89736, 75.89694]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3011,Vardhman Road/Tajpur Road,23.22,"[30.90989, 30.91007]","[75.89694, 75.89652]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3012,Vardhman Road/Tajpur Road,23.22,"[30.91007, 30.91052]","[75.89652, 75.89551]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3013,Vardhman Road/Tajpur Road,23.22,"[30.91052, 30.91068]","[75.89551, 75.89518]",4,0.88241,+,0.71,29.0,2.65886,23.22,TR
3014,Vardhman Road/Tajpur Road,20.26,"[30.91068, 30.91052]","[75.89518, 75.89551]",4,0.03619,-,0.75,21.0,0.0,20.26,TR
3015,Tajpur Road,21.15,"[30.91052, 30.91007]","[75.89551, 75.89652]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3016,Tajpur Road,21.15,"[30.91007, 30.90989]","[75.89652, 75.89694]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3017,Tajpur Road,21.15,"[30.90989, 30.9097]","[75.89694, 75.89736]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3018,Tajpur Road,21.15,"[30.9097, 30.90952]","[75.89736, 75.89778]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3019,Tajpur Road,21.15,"[30.90952, 30.90933, 30.90923]","[75.89778, 75.89819, 75.89836]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3020,Tajpur Road,21.15,"[30.90923, 30.90897]","[75.89836, 75.89868]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3021,Tajpur Road,21.15,"[30.90897, 30.90887, 30.90843]","[75.89868, 75.8988, 75.89933]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3022,Tajpur Road,21.15,"[30.90843, 30.90807]","[75.89933, 75.89975]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3023,Tajpur Road,21.15,"[30.90807, 30.90796, 30.9079, 30.90783]","[75.89975, 75.89989, 75.89998, 75.90011]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3024,Tajpur Road,21.15,"[30.90783, 30.90771]","[75.90011, 75.90035]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3025,Tajpur Road,21.15,"[30.90771, 30.90751]","[75.90035, 75.90082]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3026,Tajpur Road,21.15,"[30.90751, 30.90731]","[75.90082, 75.9013]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3027,Tajpur Road,21.15,"[30.90731, 30.90655]","[75.9013, 75.90299]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3028,Tajpur Road,21.15,"[30.90655, 30.9065]","[75.90299, 75.90312]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3029,Tajpur Road,21.15,"[30.9065, 30.90644]","[75.90312, 75.90326]",4,0.87477,-,0.73,30.0,2.59927,21.15,TR
3030,Tajpur Road,15.51,"[30.9169, 30.91673]","[75.89447, 75.89453]",3,0.03439,+,0.71,19.0,0.34667,15.51,TR
3031,Tajpur Road,15.51,"[30.91673, 30.9166]","[75.89453, 75.89456]",3,0.03439,+,0.71,19.0,0.34667,15.51,TR
3032,B. G. M. Main Road,21.65,"[30.9166, 30.916]","[75.89456, 75.8947]",3,0.67228,+,0.71,27.0,1.16276,21.65,TR
3033,B. G. M. Main Road,21.65,"[30.916, 30.91509]","[75.8947, 75.89492]",3,0.67228,+,0.71,27.0,1.16276,21.65,TR
3034,B. G. M. Main Road,21.65,"[30.91509, 30.91473]","[75.89492, 75.895]",3,0.67228,+,0.71,27.0,1.16276,21.65,TR
3035,B. G. M. Main Road,21.65,"[30.91473, 30.91421]","[75.895, 75.89511]",3,0.67228,+,0.71,27.0,1.16276,21.65,TR
3036,B. G. M. Main Road,21.65,"[30.91421, 30.91408]","[75.89511, 75.89514]",3,0.67228,+,0.71,27.0,1.16276,21.65,TR
3037,B. G. M. Main Road,21.65,"[30.91408, 30.91396]","[75.89514, 75.89517]",3,0.67228,+,0.71,27.0,1.16276,21.65,TR
3038,B. G. M. Main Road,21.65,"[30.91396, 30.9128]","[75.89517, 75.89543]",3,0.67228,+,0.71,27.0,1.16276,21.65,TR
3039,B. G. M. Main Road,21.65,"[30.9128, 30.91206, 30.9118, 30.91162, 30.91146, 30.91131, 30.91114, 30.91068]","[75.89543, 75.89557, 75.89557, 75.89556, 75.89553, 75.89549, 75.89541, 75.89518]",3,0.67228,+,0.71,27.0,1.16276,21.65,TR
3040,Vardhman Chowk,16.42,"[30.91068, 30.90945]","[75.89518, 75.89446]",3,0.6403,+,0.9,24.0,4.22658,16.42,TR
3041,Vardhman Chowk,16.42,"[30.90945, 30.90932]","[75.89446, 75.89439]",3,0.6403,+,0.9,24.0,4.22658,16.42,TR
3042,Vardhman Chowk,16.42,"[30.90932, 30.90922]","[75.89439, 75.89433]",3,0.6403,+,0.9,24.0,4.22658,16.42,TR
3043,Vardhman Chowk,16.42,"[30.90922, 30.90876]","[75.89433, 75.89406]",3,0.6403,+,0.9,24.0,4.22658,16.42,TR
3044,Vardhman Chowk,16.42,"[30.90876, 30.9084]","[75.89406, 75.89384]",3,0.6403,+,0.9,24.0,4.22658,16.42,TR
3045,Vardhman Chowk,16.42,"[30.9084, 30.90618]","[75.89384, 75.89255]",3,0.6403,+,0.9,24.0,4.22658,16.42,TR
3046,Vardhman Chowk,16.42,"[30.90618, 30.90603]","[75.89255, 75.89245]",3,0.6403,+,0.9,24.0,4.22658,16.42,TR
3047,Vardhman Chowk,16.42,"[30.90603, 30.90592]","[75.89245, 75.89237]",3,0.6403,+,0.9,24.0,4.22658,16.42,TR
3048,Vardhman Chowk,16.42,"[30.90592, 30.9058]","[75.89237, 75.89228]",3,0.6403,+,0.9,24.0,4.22658,16.42,TR
3049,Vardhman Chowk,16.42,"[30.9058, 30.90554]","[75.89228, 75.89213]",3,0.6403,+,0.9,24.0,4.22658,16.42,TR
3050,Urban Estate Main Road,25.31,"[30.90554, 30.90539]","[75.89213, 75.89204]",3,0.2816,+,0.97,36.0,2.84662,25.31,TR
3051,Urban Estate Main Road,25.31,"[30.90539, 30.90463]","[75.89204, 75.89157]",3,0.2816,+,0.97,36.0,2.84662,25.31,TR
3052,Urban Estate Main Road,25.31,"[30.90463, 30.90391]","[75.89157, 75.89111]",3,0.2816,+,0.97,36.0,2.84662,25.31,TR
3053,Urban Estate Main Road,25.31,"[30.90391, 30.90331]","[75.89111, 75.89072]",3,0.2816,+,0.97,36.0,2.84662,25.31,TR
3054,Moti Nagar,27.93,"[30.90331, 30.90227]","[75.89072, 75.89005]",3,0.42014,+,0.83,33.0,0.83585,27.93,TR
3055,Moti Nagar,27.93,"[30.90227, 30.90198, 30.90173, 30.90151, 30.90129, 30.90112]","[75.89005, 75.88986, 75.8897, 75.88958, 75.88948, 75.88942]",3,0.42014,+,0.83,33.0,0.83585,27.93,TR
3056,Moti Nagar,27.93,"[30.90112, 30.90103]","[75.88942, 75.88941]",3,0.42014,+,0.83,33.0,0.83585,27.93,TR
3057,Moti Nagar,27.93,"[30.90103, 30.90093]","[75.88941, 75.8894]",3,0.42014,+,0.83,33.0,0.83585,27.93,TR
3058,Moti Nagar,27.93,"[30.90093, 30.90081, 30.90003]","[75.8894, 75.88941, 75.88949]",3,0.42014,+,0.83,33.0,0.83585,27.93,TR
3059,Moti Nagar,27.93,"[30.90003, 30.8998]","[75.88949, 75.88949]",3,0.42014,+,0.83,33.0,0.83585,27.93,TR
3060,Vardhman Road,19.72,"[30.90331, 30.90319]","[75.89072, 75.89097]",3,0.02735,-,0.93,23.0,0.16058,19.72,TR
3061,Sector 39,23.91,"[30.90319, 30.90307]","[75.89097, 75.89121]",3,0.18183,-,0.93,32.0,2.12135,23.91,TR
3062,Sector 39,23.91,"[30.90307, 30.90274]","[75.89121, 75.89192]",3,0.18183,-,0.93,32.0,2.12135,23.91,TR
3063,Sector 39,23.91,"[30.90274, 30.90271]","[75.89192, 75.89199]",3,0.18183,-,0.93,32.0,2.12135,23.91,TR
3064,Sector 39,23.91,"[30.90271, 30.90247]","[75.89199, 75.89246]",3,0.18183,-,0.93,32.0,2.12135,23.91,TR
3065,Sector 39,23.91,"[30.90247, 30.90239]","[75.89246, 75.89263]",3,0.18183,-,0.93,32.0,2.12135,23.91,TR
3066,New Moti Nagar,27.1,"[30.90239, 30.90224]","[75.89263, 75.89293]",3,0.51667,-,0.93,37.0,3.56931,27.1,TR
3067,New Moti Nagar,27.1,"[30.90224, 30.90215]","[75.89293, 75.89312]",3,0.51667,-,0.93,37.0,3.56931,27.1,TR
3068,New Moti Nagar,27.1,"[30.90215, 30.90197]","[75.89312, 75.8935]",3,0.51667,-,0.93,37.0,3.56931,27.1,TR
3069,New Moti Nagar,27.1,"[30.90197, 30.90163, 30.90158, 30.90155, 30.90153, 30.90152, 30.9015]","[75.8935, 75.89424, 75.89442, 75.89459, 75.89478, 75.89506, 75.89531]",3,0.51667,-,0.93,37.0,3.56931,27.1,TR
3070,New Moti Nagar,27.1,"[30.9015, 30.90148]","[75.89531, 75.89551]",3,0.51667,-,0.93,37.0,3.56931,27.1,TR
3071,New Moti Nagar,27.1,"[30.90148, 30.90142, 30.90139, 30.90135, 30.90127, 30.90064]","[75.89551, 75.89581, 75.89593, 75.89606, 75.89624, 75.89756]",3,0.51667,-,0.93,37.0,3.56931,27.1,TR
3072,Metro Road/Mandir Marg,14.77,"[30.90064, 30.90045, 30.90017]","[75.89756, 75.89795, 75.89854]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3073,Metro Road/Mandir Marg,14.77,"[30.90017, 30.89985]","[75.89854, 75.89923]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3074,Metro Road/Mandir Marg,14.77,"[30.89985, 30.89977]","[75.89923, 75.8994]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3075,Metro Road/Mandir Marg,14.77,"[30.89977, 30.8993]","[75.8994, 75.90038]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3076,Metro Road/Mandir Marg,14.77,"[30.8993, 30.89907]","[75.90038, 75.90086]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3077,Metro Road/Mandir Marg,14.77,"[30.89907, 30.89881]","[75.90086, 75.90141]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3078,Metro Road/Mandir Marg,14.77,"[30.89881, 30.89856, 30.89844, 30.8984, 30.89839, 30.8984]","[75.90141, 75.90192, 75.90217, 75.9023, 75.90242, 75.90253]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3079,Metro Road/Mandir Marg,14.77,"[30.8984, 30.89856, 30.8986, 30.89862]","[75.90253, 75.90341, 75.90364, 75.90379]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3080,Metro Road/Mandir Marg,14.77,"[30.89862, 30.89863, 30.89863, 30.89861, 30.89858, 30.89847]","[75.90379, 75.90395, 75.90407, 75.90416, 75.90425, 75.90445]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3081,Metro Road/Mandir Marg,14.77,"[30.89847, 30.89833]","[75.90445, 75.90473]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3082,Metro Road/Mandir Marg,14.77,"[30.89833, 30.89829]","[75.90473, 75.90481]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3083,Metro Road/Mandir Marg,14.77,"[30.89829, 30.89766]","[75.90481, 75.90604]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3084,Metro Road/Mandir Marg,14.77,"[30.89766, 30.89746]","[75.90604, 75.90648]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3085,Metro Road/Mandir Marg,14.77,"[30.89746, 30.8972]","[75.90648, 75.90698]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3086,Metro Road/Mandir Marg,14.77,"[30.8972, 30.89709]","[75.90698, 75.90719]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3087,Metro Road/Mandir Marg,14.77,"[30.89709, 30.89705]","[75.90719, 75.90726]",3,1.04101,-,0.93,31.0,7.19355,14.77,TR
3088,Moti Nagar,14.93,"[30.8998, 30.90003]","[75.88937, 75.88935]",3,0.02557,-,0.82,22.0,2.46511,14.93,TR
3089,Urban Estate Main Road,22.28,"[30.90003, 30.90087, 30.901]","[75.88935, 75.88928, 75.88928]",3,0.39892,-,0.83,32.0,2.798,22.28,TR
3090,Urban Estate Main Road,22.28,"[30.901, 30.90107]","[75.88928, 75.88929]",3,0.39892,-,0.83,32.0,2.798,22.28,TR
3091,Urban Estate Main Road,22.28,"[30.90107, 30.90116]","[75.88929, 75.88931]",3,0.39892,-,0.83,32.0,2.798,22.28,TR
3092,Urban Estate Main Road,22.28,"[30.90116, 30.90136, 30.90155, 30.90174, 30.90191, 30.90232]","[75.88931, 75.88939, 75.88948, 75.88959, 75.88969, 75.88995]",3,0.39892,-,0.83,32.0,2.798,22.28,TR
3093,Urban Estate Main Road,22.28,"[30.90232, 30.90335]","[75.88995, 75.89061]",3,0.39892,-,0.83,32.0,2.798,22.28,TR
3094,Vardhman Chowk,10.52,"[30.90335, 30.90397]","[75.89061, 75.891]",3,0.37906,-,0.93,24.0,5.95275,10.52,TR
3095,Vardhman Chowk,10.52,"[30.90397, 30.90467]","[75.891, 75.89145]",3,0.37906,-,0.93,24.0,5.95275,10.52,TR
3096,Vardhman Chowk,10.52,"[30.90467, 30.90521]","[75.89145, 75.89179]",3,0.37906,-,0.93,24.0,5.95275,10.52,TR
3097,Vardhman Chowk,10.52,"[30.90521, 30.90558]","[75.89179, 75.89201]",3,0.37906,-,0.93,24.0,5.95275,10.52,TR
3098,Vardhman Chowk,10.52,"[30.90558, 30.90584]","[75.89201, 75.89217]",3,0.37906,-,0.93,24.0,5.95275,10.52,TR
3099,Vardhman Chowk,10.52,"[30.90584, 30.90596]","[75.89217, 75.89225]",3,0.37906,-,0.93,24.0,5.95275,10.52,TR
3100,Vardhman Chowk,10.52,"[30.90596, 30.90607]","[75.89225, 75.89232]",3,0.37906,-,0.93,24.0,5.95275,10.52,TR
3101,Vardhman Chowk,10.52,"[30.90607, 30.90636]","[75.89232, 75.89249]",3,0.37906,-,0.93,24.0,5.95275,10.52,TR
3102,B. G. M. Main Road,36.15,"[30.90636, 30.90727]","[75.89249, 75.89303]",3,0.53029,-,0.81,29.0,0.0,36.15,TR
3103,B. G. M. Main Road,36.15,"[30.90727, 30.90831]","[75.89303, 75.89365]",3,0.53029,-,0.81,29.0,0.0,36.15,TR
3104,B. G. M. Main Road,36.15,"[30.90831, 30.90881]","[75.89365, 75.89394]",3,0.53029,-,0.81,29.0,0.0,36.15,TR
3105,B. G. M. Main Road,36.15,"[30.90881, 30.90929]","[75.89394, 75.89419]",3,0.53029,-,0.81,29.0,0.0,36.15,TR
3106,B. G. M. Main Road,36.15,"[30.90929, 30.90938]","[75.89419, 75.89424]",3,0.53029,-,0.81,29.0,0.0,36.15,TR
3107,B. G. M. Main Road,36.15,"[30.90938, 30.91046]","[75.89424, 75.89491]",3,0.53029,-,0.81,29.0,0.0,36.15,TR
3108,B. G. M. Main Road,36.15,"[30.91046, 30.91062]","[75.89491, 75.89501]",3,0.53029,-,0.81,29.0,0.0,36.15,TR
3109,Tajpur Road,19.97,"[30.91062, 30.91074]","[75.89501, 75.89508]",3,0.7152,-,0.73,27.0,1.98887,19.97,TR
3110,Tajpur Road,19.97,"[30.91074, 30.91119, 30.91134, 30.91151, 30.91181, 30.91207, 30.91229, 30.91278]","[75.89508, 75.89533, 75.89539, 75.89544, 75.89548, 75.89548, 75.89545, 75.89535]",3,0.7152,-,0.73,27.0,1.98887,19.97,TR
3111,Tajpur Road,19.97,"[30.91278, 30.91393]","[75.89535, 75.89507]",3,0.7152,-,0.73,27.0,1.98887,19.97,TR
3112,Tajpur Road,19.97,"[30.91393, 30.91407]","[75.89507, 75.89504]",3,0.7152,-,0.73,27.0,1.98887,19.97,TR
3113,Tajpur Road,19.97,"[30.91407, 30.91418]","[75.89504, 75.89502]",3,0.7152,-,0.73,27.0,1.98887,19.97,TR
3114,Tajpur Road,19.97,"[30.91418, 30.91507]","[75.89502, 75.8948]",3,0.7152,-,0.73,27.0,1.98887,19.97,TR
3115,Tajpur Road,19.97,"[30.91507, 30.91599]","[75.8948, 75.89458]",3,0.7152,-,0.73,27.0,1.98887,19.97,TR
3116,Tajpur Road,19.97,"[30.91599, 30.91658]","[75.89458, 75.89447]",3,0.7152,-,0.73,27.0,1.98887,19.97,TR
3117,Tajpur Road,19.97,"[30.91658, 30.91675]","[75.89447, 75.89441]",3,0.7152,-,0.73,27.0,1.98887,19.97,TR
3118,Tajpur Road,19.97,"[30.91675, 30.91689]","[75.89441, 75.89435]",3,0.7152,-,0.73,27.0,1.98887,19.97,TR
3119,Metro Road/Mandir Marg,11.48,"[30.89705, 30.89709]","[75.90726, 75.90719]",3,0.03151,+,0.85,19.0,3.17071,11.48,TR
3120,Metro Road/Mandir Marg,11.48,"[30.89709, 30.8972]","[75.90719, 75.90698]",3,0.03151,+,0.85,19.0,3.17071,11.48,TR
3121,New Moti Nagar,15.98,"[30.8972, 30.89746]","[75.90698, 75.90648]",3,1.00949,+,0.93,33.0,7.08392,15.98,TR
3122,New Moti Nagar,15.98,"[30.89746, 30.89766]","[75.90648, 75.90604]",3,1.00949,+,0.93,33.0,7.08392,15.98,TR
3123,New Moti Nagar,15.98,"[30.89766, 30.89829]","[75.90604, 75.90481]",3,1.00949,+,0.93,33.0,7.08392,15.98,TR
3124,New Moti Nagar,15.98,"[30.89829, 30.89833]","[75.90481, 75.90473]",3,1.00949,+,0.93,33.0,7.08392,15.98,TR
3125,New Moti Nagar,15.98,"[30.89833, 30.89847]","[75.90473, 75.90445]",3,1.00949,+,0.93,33.0,7.08392,15.98,TR
3126,New Moti Nagar,15.98,"[30.89847, 30.89858, 30.89861, 30.89863, 30.89863, 30.89862]","[75.90445, 75.90425, 75.90416, 75.90407, 75.90395, 75.90379]",3,1.00949,+,0.93,33.0,7.08392,15.98,TR
